cod_venda,data_venda,cod_vendedor,cod_produto,quantidade,valor_unitario
11221,2016-08-19 00:00:00.000,19,87,1,4599
11222,2016-04-19 00:00:00.000,10,90,1,11499
11222,2016-04-19 00:00:00.000,10,92,1,899
11223,2016-09-08 00:00:00.000,6,47,1,129
11223,2016-09-08 00:00:00.000,6,99,1,1199
11224,2016-08-09 00:00:00.000,7,77,1,1099
11225,2016-05-13 00:00:00.000,25,32,1,3099
11225,2016-05-13 00:00:00.000,25,63,1,3699
11226,2016-08-07 00:00:00.000,22,72,1,2099
11227,2016-12-17 00:00:00.000,34,69,1,2200
11227,2016-12-17 00:00:00.000,34,74,1,3599
11228,2016-01-27 00:00:00.000,22,103,1,2599
11229,2016-12-03 00:00:00.000,26,29,1,299
11229,2016-12-03 00:00:00.000,26,52,1,1999
11230,2016-09-13 00:00:00.000,34,39,1,32.9
11231,2016-01-05 00:00:00.000,28,16,1,999
11231,2016-01-05 00:00:00.000,28,38,1,54.9
11232,2016-09-20 00:00:00.000,18,65,1,2999
11232,2016-09-20 00:00:00.000,18,68,1,2999
11233,2016-01-26 00:00:00.000,34,49,1,739
11233,2016-01-26 00:00:00.000,34,108,1,69.9
11234,2016-12-17 00:00:00.000,1,76,1,6499
11234,2016-12-17 00:00:00.000,1,101,1,2399
11235,2016-09-12 00:00:00.000,35,3,1,1299
11235,2016-09-12 00:00:00.000,35,65,1,2999
11236,2016-11-03 00:00:00.000,31,20,1,999
11236,2016-11-03 00:00:00.000,31,38,1,54.9
11237,2016-03-25 00:00:00.000,35,65,1,2999
11238,2016-11-17 00:00:00.000,16,5,1,1899
11238,2016-11-17 00:00:00.000,16,37,1,74.9
11239,2016-02-11 00:00:00.000,4,10,1,749
11240,2016-12-22 00:00:00.000,7,98,1,349.9
11240,2016-12-22 00:00:00.000,7,110,1,49.9
11241,2016-07-09 00:00:00.000,28,96,1,1999
11241,2016-07-09 00:00:00.000,28,108,1,69.9
11242,2016-12-04 00:00:00.000,28,17,1,1099
11242,2016-12-04 00:00:00.000,28,101,1,2399
11243,2016-07-07 00:00:00.000,16,79,1,979
11244,2016-10-14 00:00:00.000,16,13,1,1899
11244,2016-10-14 00:00:00.000,16,28,1,939
11245,2016-01-26 00:00:00.000,13,10,1,749
11246,2016-01-11 00:00:00.000,7,67,1,3190
11247,2016-03-04 00:00:00.000,24,96,1,1999
11248,2016-04-09 00:00:00.000,14,104,1,2150
11249,2016-10-24 00:00:00.000,5,4,1,1599
11249,2016-10-24 00:00:00.000,5,111,1,219
11250,2016-08-16 00:00:00.000,35,36,1,39.9
11251,2016-12-26 00:00:00.000,20,87,1,4599
11251,2016-12-26 00:00:00.000,20,108,1,69.9
11252,2016-06-23 00:00:00.000,10,48,1,449
11252,2016-06-23 00:00:00.000,10,80,1,549
11253,2016-08-04 00:00:00.000,20,100,1,4499
11254,2016-05-20 00:00:00.000,16,68,1,2999
11255,2016-02-14 00:00:00.000,30,56,1,599
11256,2016-03-13 00:00:00.000,15,110,1,49.9
11257,2016-07-10 00:00:00.000,34,14,1,1099
11257,2016-07-10 00:00:00.000,34,39,1,32.9
11258,2016-11-25 00:00:00.000,5,49,1,739
11258,2016-11-25 00:00:00.000,5,85,1,539
11259,2016-01-14 00:00:00.000,21,83,1,479
11259,2016-01-14 00:00:00.000,21,107,1,99.9
11260,2016-08-28 00:00:00.000,20,101,2,2399
11261,2016-08-12 00:00:00.000,1,13,1,1899
11262,2016-02-28 00:00:00.000,14,112,1,139
11263,2016-08-02 00:00:00.000,31,26,1,1099
11264,2016-07-03 00:00:00.000,3,54,1,399
11265,2016-06-22 00:00:00.000,22,24,1,1099
11265,2016-06-22 00:00:00.000,22,85,1,539
11266,2016-09-12 00:00:00.000,10,78,1,549
11267,2016-10-30 00:00:00.000,32,4,1,1599
11267,2016-10-30 00:00:00.000,32,104,1,2150
11268,2016-06-01 00:00:00.000,1,1,1,869
11269,2016-04-22 00:00:00.000,28,29,1,299
11269,2016-04-22 00:00:00.000,28,57,1,699
11270,2016-08-13 00:00:00.000,15,39,1,32.9
11270,2016-08-13 00:00:00.000,15,80,1,549
11271,2016-12-08 00:00:00.000,6,9,1,849
11272,2016-05-11 00:00:00.000,4,16,1,999
11272,2016-05-11 00:00:00.000,4,112,1,139
11273,2016-09-11 00:00:00.000,26,33,1,4599
11273,2016-09-11 00:00:00.000,26,51,1,449
11274,2016-11-01 00:00:00.000,30,17,1,1099
11275,2016-01-28 00:00:00.000,9,37,1,74.9
11275,2016-01-28 00:00:00.000,9,79,1,979
11276,2016-07-03 00:00:00.000,35,80,1,549
11277,2016-04-10 00:00:00.000,34,37,1,74.9
11277,2016-04-10 00:00:00.000,34,75,1,6999
11278,2016-09-29 00:00:00.000,9,64,1,999
11279,2016-11-12 00:00:00.000,12,62,1,499
11280,2016-05-14 00:00:00.000,6,32,1,3099
11280,2016-05-14 00:00:00.000,6,51,1,449
11281,2016-02-24 00:00:00.000,3,4,1,1599
11281,2016-02-24 00:00:00.000,3,76,1,6499
11282,2016-04-05 00:00:00.000,15,50,1,349
11282,2016-04-05 00:00:00.000,15,105,1,119.9
11283,2016-05-24 00:00:00.000,12,25,1,599
11283,2016-05-24 00:00:00.000,12,31,1,1599
11284,2016-02-25 00:00:00.000,14,86,1,499
11285,2016-04-01 00:00:00.000,1,90,1,11499
11285,2016-04-01 00:00:00.000,1,106,1,449.9
11286,2016-02-08 00:00:00.000,23,90,1,11499
11286,2016-02-08 00:00:00.000,23,104,1,2150
11287,2016-03-29 00:00:00.000,30,21,1,1399
11288,2016-11-03 00:00:00.000,25,58,1,329
11289,2016-01-23 00:00:00.000,32,70,2,3399
11290,2016-10-19 00:00:00.000,35,13,1,1899
11291,2016-08-04 00:00:00.000,20,26,1,1099
11291,2016-08-04 00:00:00.000,20,103,1,2599
11292,2016-05-09 00:00:00.000,12,41,1,44.9
11293,2016-12-27 00:00:00.000,33,20,1,999
11293,2016-12-27 00:00:00.000,33,31,1,1599
11294,2016-01-25 00:00:00.000,19,88,1,7999
11295,2016-07-12 00:00:00.000,22,46,1,119
11296,2016-12-16 00:00:00.000,13,51,1,449
11296,2016-12-16 00:00:00.000,13,83,1,479
11297,2016-12-18 00:00:00.000,9,38,1,54.9
11298,2016-05-25 00:00:00.000,14,98,1,349.9
11299,2016-08-18 00:00:00.000,13,68,1,2999
11300,2016-12-12 00:00:00.000,25,62,1,499
11300,2016-12-12 00:00:00.000,25,84,1,429
11301,2016-10-25 00:00:00.000,1,11,1,1149
11301,2016-10-25 00:00:00.000,1,85,1,539
11302,2016-10-25 00:00:00.000,4,18,1,1199
11302,2016-10-25 00:00:00.000,4,94,1,849
11303,2016-04-01 00:00:00.000,4,32,1,3099
11304,2016-03-29 00:00:00.000,10,27,1,429
11305,2016-03-15 00:00:00.000,10,17,1,1099
11306,2016-06-20 00:00:00.000,30,4,1,1599
11306,2016-06-20 00:00:00.000,30,91,1,1399
11307,2016-12-20 00:00:00.000,11,29,1,299
11307,2016-12-20 00:00:00.000,11,87,1,4599
11308,2016-09-19 00:00:00.000,28,42,1,32.9
11308,2016-09-19 00:00:00.000,28,81,1,799
11309,2016-04-22 00:00:00.000,6,7,1,1899
11309,2016-04-22 00:00:00.000,6,53,1,999
11310,2016-04-03 00:00:00.000,11,14,1,1099
11310,2016-04-03 00:00:00.000,11,114,1,399
11311,2016-04-04 00:00:00.000,19,78,1,549
11311,2016-04-04 00:00:00.000,19,106,1,449.9
11312,2016-11-02 00:00:00.000,5,71,1,3699
11312,2016-11-02 00:00:00.000,5,97,1,399
11313,2016-09-13 00:00:00.000,34,75,1,6999
11313,2016-09-13 00:00:00.000,34,110,1,49.9
11314,2016-01-14 00:00:00.000,24,17,1,1099
11314,2016-01-14 00:00:00.000,24,20,1,999
11315,2016-07-17 00:00:00.000,17,29,1,299
11316,2016-12-17 00:00:00.000,7,1,1,869
11316,2016-12-17 00:00:00.000,7,44,1,399
11317,2016-10-17 00:00:00.000,32,20,1,999
11317,2016-10-17 00:00:00.000,32,59,1,329
11318,2016-02-24 00:00:00.000,13,80,1,549
11319,2016-09-10 00:00:00.000,22,109,1,79.9
11319,2016-09-10 00:00:00.000,22,111,1,219
11320,2016-07-29 00:00:00.000,27,24,1,1099
11320,2016-07-29 00:00:00.000,27,75,1,6999
11321,2016-05-08 00:00:00.000,16,19,1,999
11321,2016-05-08 00:00:00.000,16,51,1,449
11322,2016-05-06 00:00:00.000,24,62,1,499
11322,2016-05-06 00:00:00.000,24,97,1,399
11323,2016-12-08 00:00:00.000,6,26,1,1099
11323,2016-12-08 00:00:00.000,6,67,1,3190
11324,2016-01-27 00:00:00.000,26,19,1,999
11325,2016-01-06 00:00:00.000,18,98,1,349.9
11325,2016-01-06 00:00:00.000,18,112,1,139
11326,2016-11-10 00:00:00.000,6,108,1,69.9
11327,2016-05-13 00:00:00.000,25,2,1,1399
11328,2016-01-14 00:00:00.000,5,110,1,49.9
11329,2016-01-01 00:00:00.000,14,114,1,399
11330,2016-03-07 00:00:00.000,28,3,1,1299
11330,2016-03-07 00:00:00.000,28,17,1,1099
11331,2016-11-02 00:00:00.000,24,39,1,32.9
11331,2016-11-02 00:00:00.000,24,42,1,32.9
11332,2016-08-23 00:00:00.000,10,12,1,1149
11332,2016-08-23 00:00:00.000,10,108,1,69.9
11333,2016-07-22 00:00:00.000,6,66,1,3199
11334,2016-05-05 00:00:00.000,1,35,1,2499
11334,2016-05-05 00:00:00.000,1,70,1,3399
11335,2016-08-28 00:00:00.000,25,2,1,1399
11335,2016-08-28 00:00:00.000,25,84,1,429
11336,2016-03-08 00:00:00.000,1,93,1,899
11337,2016-09-27 00:00:00.000,11,11,1,1149
11338,2016-11-09 00:00:00.000,33,5,1,1899
11338,2016-11-09 00:00:00.000,33,66,1,3199
11339,2016-04-02 00:00:00.000,23,18,1,1199
11339,2016-04-02 00:00:00.000,23,62,1,499
11340,2016-12-15 00:00:00.000,18,67,1,3190
11341,2016-06-18 00:00:00.000,18,21,1,1399
11342,2016-05-17 00:00:00.000,10,40,1,29.9
11342,2016-05-17 00:00:00.000,10,61,1,299
11343,2016-08-12 00:00:00.000,10,99,1,1199
11344,2016-03-24 00:00:00.000,10,8,1,649
11344,2016-03-24 00:00:00.000,10,29,1,299
11345,2016-12-19 00:00:00.000,18,106,1,449.9
11346,2016-08-29 00:00:00.000,6,18,1,1199
11347,2016-01-08 00:00:00.000,3,51,1,449
11347,2016-01-08 00:00:00.000,3,93,1,899
11348,2016-05-17 00:00:00.000,26,13,1,1899
11349,2016-09-17 00:00:00.000,25,41,1,44.9
11349,2016-09-17 00:00:00.000,25,67,1,3190
11350,2016-04-06 00:00:00.000,33,71,1,3699
11351,2016-12-21 00:00:00.000,35,57,1,699
11351,2016-12-21 00:00:00.000,35,101,1,2399
11352,2016-09-07 00:00:00.000,25,49,1,739
11353,2016-10-18 00:00:00.000,8,39,1,32.9
11354,2016-10-02 00:00:00.000,21,9,1,849
11354,2016-10-02 00:00:00.000,21,104,1,2150
11355,2016-07-07 00:00:00.000,34,90,2,11499
11356,2016-03-21 00:00:00.000,31,92,1,899
11357,2016-02-09 00:00:00.000,2,48,1,449
11357,2016-02-09 00:00:00.000,2,59,1,329
11358,2016-07-25 00:00:00.000,34,31,1,1599
11359,2016-10-04 00:00:00.000,9,32,1,3099
11359,2016-10-04 00:00:00.000,9,59,1,329
11360,2016-01-29 00:00:00.000,3,27,1,429
11361,2016-04-06 00:00:00.000,3,56,1,599
11362,2016-05-17 00:00:00.000,5,13,1,1899
11362,2016-05-17 00:00:00.000,5,51,1,449
11363,2016-09-26 00:00:00.000,28,4,1,1599
11364,2016-12-16 00:00:00.000,33,48,1,449
11364,2016-12-16 00:00:00.000,33,85,1,539
11365,2016-01-14 00:00:00.000,25,69,1,2200
11365,2016-01-14 00:00:00.000,25,98,1,349.9
11366,2016-10-29 00:00:00.000,1,50,1,349
11367,2016-05-26 00:00:00.000,13,27,1,429
11368,2016-01-21 00:00:00.000,12,114,1,399
11369,2016-11-03 00:00:00.000,28,71,1,3699
11369,2016-11-03 00:00:00.000,28,112,1,139
11370,2016-12-08 00:00:00.000,22,55,1,349
11370,2016-12-08 00:00:00.000,22,70,1,3399
11371,2016-01-18 00:00:00.000,4,60,1,589
11371,2016-01-18 00:00:00.000,4,105,1,119.9
11372,2016-10-24 00:00:00.000,24,3,1,1299
11372,2016-10-24 00:00:00.000,24,104,1,2150
11373,2016-07-28 00:00:00.000,11,8,1,649
11373,2016-07-28 00:00:00.000,11,112,1,139
11374,2016-07-24 00:00:00.000,24,86,1,499
11375,2016-02-11 00:00:00.000,14,43,1,24.9
11375,2016-02-11 00:00:00.000,14,112,1,139
11376,2016-09-03 00:00:00.000,29,66,1,3199
11377,2016-12-24 00:00:00.000,26,51,1,449
11378,2016-03-08 00:00:00.000,1,24,1,1099
11378,2016-03-08 00:00:00.000,1,92,1,899
11379,2016-01-21 00:00:00.000,23,82,1,429
11379,2016-01-21 00:00:00.000,23,102,1,2299
11380,2016-04-15 00:00:00.000,16,109,1,79.9
11381,2016-03-05 00:00:00.000,13,14,1,1099
11382,2016-12-05 00:00:00.000,27,19,1,999
11382,2016-12-05 00:00:00.000,27,105,1,119.9
11383,2016-07-30 00:00:00.000,26,63,1,3699
11383,2016-07-30 00:00:00.000,26,95,1,1199
11384,2016-10-30 00:00:00.000,17,53,1,999
11384,2016-10-30 00:00:00.000,17,73,1,3999
11385,2016-11-12 00:00:00.000,19,112,1,139
11386,2016-09-04 00:00:00.000,3,16,1,999
11386,2016-09-04 00:00:00.000,3,64,1,999
11387,2016-01-19 00:00:00.000,24,2,1,1399
11387,2016-01-19 00:00:00.000,24,114,1,399
11388,2016-04-30 00:00:00.000,8,19,1,999
11388,2016-04-30 00:00:00.000,8,26,1,1099
11389,2016-05-15 00:00:00.000,12,71,1,3699
11390,2016-08-19 00:00:00.000,33,7,1,1899
11390,2016-08-19 00:00:00.000,33,70,1,3399
11391,2016-05-28 00:00:00.000,13,4,1,1599
11391,2016-05-28 00:00:00.000,13,69,1,2200
11392,2016-11-17 00:00:00.000,30,9,1,849
11393,2016-11-06 00:00:00.000,25,29,1,299
11393,2016-11-06 00:00:00.000,25,110,1,49.9
11394,2016-06-21 00:00:00.000,2,43,1,24.9
11394,2016-06-21 00:00:00.000,2,79,1,979
11395,2016-11-01 00:00:00.000,35,25,1,599
11395,2016-11-01 00:00:00.000,35,104,1,2150
11396,2016-03-12 00:00:00.000,32,63,1,3699
11397,2016-04-18 00:00:00.000,6,12,1,1149
11398,2016-08-19 00:00:00.000,17,11,1,1149
11398,2016-08-19 00:00:00.000,17,89,1,9999
11399,2016-09-01 00:00:00.000,34,58,1,329
11400,2016-06-13 00:00:00.000,9,79,1,979
11401,2016-02-26 00:00:00.000,18,4,1,1599
11401,2016-02-26 00:00:00.000,18,16,1,999
11402,2016-05-20 00:00:00.000,21,11,1,1149
11403,2016-10-01 00:00:00.000,13,29,1,299
11404,2016-03-02 00:00:00.000,16,108,1,69.9
11405,2016-12-06 00:00:00.000,2,58,1,329
11405,2016-12-06 00:00:00.000,2,60,1,589
11406,2016-11-07 00:00:00.000,3,69,1,2200
11406,2016-11-07 00:00:00.000,3,74,1,3599
11407,2016-10-28 00:00:00.000,9,62,1,499
11407,2016-10-28 00:00:00.000,9,66,1,3199
11408,2016-12-01 00:00:00.000,3,51,1,449
11408,2016-12-01 00:00:00.000,3,75,1,6999
11409,2016-03-27 00:00:00.000,35,50,1,349
11409,2016-03-27 00:00:00.000,35,71,1,3699
11410,2016-12-04 00:00:00.000,15,62,1,499
11411,2016-08-03 00:00:00.000,18,9,1,849
11411,2016-08-03 00:00:00.000,18,108,1,69.9
11412,2016-09-21 00:00:00.000,22,79,1,979
11412,2016-09-21 00:00:00.000,22,93,1,899
11413,2016-08-17 00:00:00.000,17,55,1,349
11413,2016-08-17 00:00:00.000,17,110,1,49.9
11414,2016-07-29 00:00:00.000,13,82,1,429
11414,2016-07-29 00:00:00.000,13,92,1,899
11415,2016-02-22 00:00:00.000,24,14,1,1099
11416,2016-05-06 00:00:00.000,17,98,1,349.9
11417,2016-09-10 00:00:00.000,25,36,1,39.9
11417,2016-09-10 00:00:00.000,25,99,1,1199
11418,2016-12-19 00:00:00.000,8,86,1,499
11419,2016-05-22 00:00:00.000,4,44,1,399
11419,2016-05-22 00:00:00.000,4,82,1,429
11420,2016-01-16 00:00:00.000,2,32,1,3099
11421,2016-01-09 00:00:00.000,2,69,1,2200
11421,2016-01-09 00:00:00.000,2,79,1,979
11422,2016-12-11 00:00:00.000,9,87,1,4599
11422,2016-12-11 00:00:00.000,9,110,1,49.9
11423,2016-02-09 00:00:00.000,7,22,1,699
11424,2016-03-22 00:00:00.000,28,56,1,599
11424,2016-03-22 00:00:00.000,28,81,1,799
11425,2016-01-18 00:00:00.000,20,14,1,1099
11426,2016-01-05 00:00:00.000,30,5,1,1899
11426,2016-01-05 00:00:00.000,30,92,1,899
11427,2016-10-18 00:00:00.000,35,33,1,4599
11427,2016-10-18 00:00:00.000,35,35,1,2499
11428,2016-04-22 00:00:00.000,1,40,1,29.9
11429,2016-09-10 00:00:00.000,1,91,1,1399
11430,2016-10-05 00:00:00.000,17,48,1,449
11430,2016-10-05 00:00:00.000,17,59,1,329
11431,2016-10-31 00:00:00.000,14,18,1,1199
11432,2016-08-09 00:00:00.000,7,13,1,1899
11432,2016-08-09 00:00:00.000,7,19,1,999
11433,2016-10-28 00:00:00.000,12,83,1,479
11434,2016-11-03 00:00:00.000,1,17,1,1099
11435,2016-11-09 00:00:00.000,16,104,1,2150
11436,2016-07-24 00:00:00.000,19,67,2,3190
11437,2016-07-11 00:00:00.000,23,34,1,2799
11437,2016-07-11 00:00:00.000,23,97,1,399
11438,2016-04-23 00:00:00.000,33,71,1,3699
11438,2016-04-23 00:00:00.000,33,105,1,119.9
11439,2016-07-05 00:00:00.000,13,7,1,1899
11439,2016-07-05 00:00:00.000,13,98,1,349.9
11440,2016-12-22 00:00:00.000,3,8,1,649
11440,2016-12-22 00:00:00.000,3,106,1,449.9
11441,2016-01-20 00:00:00.000,34,1,1,869
11441,2016-01-20 00:00:00.000,34,3,1,1299
11442,2016-03-05 00:00:00.000,29,5,1,1899
11442,2016-03-05 00:00:00.000,29,72,1,2099
11443,2016-05-25 00:00:00.000,31,21,1,1399
11443,2016-05-25 00:00:00.000,31,85,1,539
11444,2016-06-20 00:00:00.000,24,29,1,299
11444,2016-06-20 00:00:00.000,24,64,1,999
11445,2016-05-03 00:00:00.000,13,104,1,2150
11446,2016-08-01 00:00:00.000,12,3,1,1299
11446,2016-08-01 00:00:00.000,12,38,1,54.9
11447,2016-08-30 00:00:00.000,34,106,1,449.9
11448,2016-08-11 00:00:00.000,11,30,1,699
11448,2016-08-11 00:00:00.000,11,45,1,199
11449,2016-12-21 00:00:00.000,35,14,1,1099
11450,2016-11-13 00:00:00.000,8,58,1,329
11451,2016-09-19 00:00:00.000,33,76,1,6499
11451,2016-09-19 00:00:00.000,33,85,1,539
11452,2016-07-24 00:00:00.000,7,73,1,3999
11452,2016-07-24 00:00:00.000,7,91,1,1399
11453,2016-08-22 00:00:00.000,18,44,1,399
11454,2016-06-02 00:00:00.000,10,12,1,1149
11454,2016-06-02 00:00:00.000,10,27,1,429
11455,2016-01-23 00:00:00.000,23,17,1,1099
11456,2016-02-10 00:00:00.000,5,75,1,6999
11457,2016-10-01 00:00:00.000,30,9,1,849
11457,2016-10-01 00:00:00.000,30,26,1,1099
11458,2016-12-26 00:00:00.000,5,91,1,1399
11458,2016-12-26 00:00:00.000,5,101,1,2399
11459,2016-05-12 00:00:00.000,7,95,1,1199
11460,2016-12-07 00:00:00.000,3,100,1,4499
11461,2016-11-19 00:00:00.000,5,39,1,32.9
11462,2016-04-24 00:00:00.000,7,3,1,1299
11462,2016-04-24 00:00:00.000,7,13,1,1899
11463,2016-10-14 00:00:00.000,35,28,1,939
11463,2016-10-14 00:00:00.000,35,63,1,3699
11464,2016-01-14 00:00:00.000,19,68,1,2999
11465,2016-01-15 00:00:00.000,1,97,1,399
11466,2016-07-18 00:00:00.000,6,41,1,44.9
11467,2016-03-28 00:00:00.000,3,21,1,1399
11467,2016-03-28 00:00:00.000,3,68,1,2999
11468,2016-04-06 00:00:00.000,29,40,1,29.9
11469,2016-07-07 00:00:00.000,29,98,1,349.9
11470,2016-06-09 00:00:00.000,9,73,1,3999
11471,2016-08-28 00:00:00.000,12,5,1,1899
11472,2016-03-27 00:00:00.000,34,30,1,699
11472,2016-03-27 00:00:00.000,34,33,1,4599
11473,2016-10-05 00:00:00.000,8,26,1,1099
11474,2016-05-13 00:00:00.000,33,107,1,99.9
11475,2016-12-04 00:00:00.000,16,20,1,999
11476,2016-02-10 00:00:00.000,27,65,1,2999
11476,2016-02-10 00:00:00.000,27,108,1,69.9
11477,2016-08-09 00:00:00.000,8,18,1,1199
11477,2016-08-09 00:00:00.000,8,92,1,899
11478,2016-12-29 00:00:00.000,5,107,1,99.9
11479,2016-12-26 00:00:00.000,16,54,1,399
11479,2016-12-26 00:00:00.000,16,63,1,3699
11480,2016-06-19 00:00:00.000,27,25,1,599
11480,2016-06-19 00:00:00.000,27,50,1,349
11481,2016-06-20 00:00:00.000,14,6,1,1799
11482,2016-11-13 00:00:00.000,22,19,1,999
11482,2016-11-13 00:00:00.000,22,79,1,979
11483,2016-08-15 00:00:00.000,22,55,1,349
11484,2016-12-21 00:00:00.000,2,69,1,2200
11484,2016-12-21 00:00:00.000,2,107,1,99.9
11485,2016-06-08 00:00:00.000,4,1,1,869
11485,2016-06-08 00:00:00.000,4,46,1,119
11486,2016-10-08 00:00:00.000,11,5,1,1899
11487,2016-12-21 00:00:00.000,26,79,1,979
11487,2016-12-21 00:00:00.000,26,98,1,349.9
11488,2016-04-25 00:00:00.000,23,106,1,449.9
11488,2016-04-25 00:00:00.000,23,111,1,219
11489,2016-06-11 00:00:00.000,31,93,1,899
11490,2016-03-04 00:00:00.000,14,95,1,1199
11491,2016-03-06 00:00:00.000,12,96,1,1999
11492,2016-07-11 00:00:00.000,6,6,1,1799
11492,2016-07-11 00:00:00.000,6,77,1,1099
11493,2016-02-05 00:00:00.000,14,77,1,1099
11493,2016-02-05 00:00:00.000,14,90,1,11499
11494,2016-11-09 00:00:00.000,17,8,1,649
11494,2016-11-09 00:00:00.000,17,28,1,939
11495,2016-05-21 00:00:00.000,30,96,1,1999
11496,2016-09-01 00:00:00.000,7,51,1,449
11497,2016-04-16 00:00:00.000,30,87,1,4599
11498,2016-03-18 00:00:00.000,20,80,1,549
11499,2016-11-27 00:00:00.000,31,28,1,939
11500,2016-02-03 00:00:00.000,9,7,1,1899
11501,2016-04-08 00:00:00.000,16,60,1,589
11502,2016-08-10 00:00:00.000,26,99,1,1199
11503,2016-07-30 00:00:00.000,6,20,1,999
11503,2016-07-30 00:00:00.000,6,39,1,32.9
11504,2016-05-22 00:00:00.000,1,37,1,74.9
11504,2016-05-22 00:00:00.000,1,86,1,499
11505,2016-05-04 00:00:00.000,20,30,1,699
11506,2016-02-01 00:00:00.000,9,32,1,3099
11506,2016-02-01 00:00:00.000,9,59,1,329
11507,2016-06-19 00:00:00.000,20,37,1,74.9
11508,2016-10-25 00:00:00.000,12,102,1,2299
11509,2016-02-11 00:00:00.000,16,31,1,1599
11509,2016-02-11 00:00:00.000,16,62,1,499
11510,2016-02-08 00:00:00.000,14,105,1,119.9
11511,2016-06-06 00:00:00.000,20,114,1,399
11512,2016-10-20 00:00:00.000,8,48,1,449
11512,2016-10-20 00:00:00.000,8,60,1,589
11513,2016-01-15 00:00:00.000,30,34,1,2799
11513,2016-01-15 00:00:00.000,30,75,1,6999
11514,2016-11-19 00:00:00.000,14,16,1,999
11514,2016-11-19 00:00:00.000,14,45,1,199
11515,2016-02-10 00:00:00.000,22,12,1,1149
11515,2016-02-10 00:00:00.000,22,75,1,6999
11516,2016-11-06 00:00:00.000,5,108,1,69.9
11517,2016-10-24 00:00:00.000,14,103,1,2599
11518,2016-11-11 00:00:00.000,33,16,1,999
11518,2016-11-11 00:00:00.000,33,55,1,349
11519,2016-02-07 00:00:00.000,12,20,1,999
11519,2016-02-07 00:00:00.000,12,106,1,449.9
11520,2016-11-02 00:00:00.000,4,74,1,3599
11520,2016-11-02 00:00:00.000,4,107,1,99.9
11521,2016-07-13 00:00:00.000,7,73,1,3999
11522,2016-12-04 00:00:00.000,27,82,1,429
11522,2016-12-04 00:00:00.000,27,103,1,2599
11523,2016-01-10 00:00:00.000,12,4,1,1599
11523,2016-01-10 00:00:00.000,12,112,1,139
11524,2016-10-25 00:00:00.000,11,79,1,979
11525,2016-03-11 00:00:00.000,19,71,1,3699
11525,2016-03-11 00:00:00.000,19,83,1,479
11526,2016-08-18 00:00:00.000,4,81,1,799
11526,2016-08-18 00:00:00.000,4,100,1,4499
11527,2016-04-30 00:00:00.000,14,3,1,1299
11528,2016-08-05 00:00:00.000,17,65,1,2999
11528,2016-08-05 00:00:00.000,17,96,1,1999
11529,2016-12-04 00:00:00.000,29,67,1,3190
11529,2016-12-04 00:00:00.000,29,99,1,1199
11530,2016-01-14 00:00:00.000,26,47,1,129
11531,2016-12-04 00:00:00.000,26,76,1,6499
11531,2016-12-04 00:00:00.000,26,78,1,549
11532,2016-11-25 00:00:00.000,22,54,1,399
11532,2016-11-25 00:00:00.000,22,65,1,2999
11533,2016-05-20 00:00:00.000,2,31,1,1599
11534,2016-01-23 00:00:00.000,23,11,1,1149
11534,2016-01-23 00:00:00.000,23,54,1,399
11535,2016-03-08 00:00:00.000,15,65,1,2999
11535,2016-03-08 00:00:00.000,15,75,1,6999
11536,2016-12-28 00:00:00.000,31,55,1,349
11537,2016-11-17 00:00:00.000,31,18,1,1199
11537,2016-11-17 00:00:00.000,31,86,1,499
11538,2016-11-30 00:00:00.000,27,92,1,899
11539,2016-01-24 00:00:00.000,5,22,1,699
11540,2016-02-09 00:00:00.000,15,111,1,219
11541,2016-09-15 00:00:00.000,29,47,1,129
11542,2016-06-09 00:00:00.000,15,82,1,429
11543,2016-03-13 00:00:00.000,21,40,1,29.9
11544,2016-01-28 00:00:00.000,34,18,1,1199
11544,2016-01-28 00:00:00.000,34,103,1,2599
11545,2016-06-04 00:00:00.000,28,25,1,599
11545,2016-06-04 00:00:00.000,28,45,1,199
11546,2016-01-08 00:00:00.000,22,42,1,32.9
11546,2016-01-08 00:00:00.000,22,64,1,999
11547,2016-11-23 00:00:00.000,33,15,1,1349
11547,2016-11-23 00:00:00.000,33,40,1,29.9
11548,2016-04-23 00:00:00.000,12,30,1,699
11548,2016-04-23 00:00:00.000,12,65,1,2999
11549,2016-12-19 00:00:00.000,21,29,1,299
11549,2016-12-19 00:00:00.000,21,88,1,7999
11550,2016-05-09 00:00:00.000,28,16,1,999
11551,2016-03-19 00:00:00.000,8,65,1,2999
11551,2016-03-19 00:00:00.000,8,69,1,2200
11552,2016-03-02 00:00:00.000,32,17,1,1099
11552,2016-03-02 00:00:00.000,32,90,1,11499
11553,2016-03-22 00:00:00.000,3,34,1,2799
11554,2016-08-01 00:00:00.000,17,91,1,1399
11554,2016-08-01 00:00:00.000,17,98,1,349.9
11555,2016-01-08 00:00:00.000,31,42,1,32.9
11555,2016-01-08 00:00:00.000,31,93,1,899
11556,2016-06-20 00:00:00.000,6,42,1,32.9
11557,2016-04-03 00:00:00.000,26,17,1,1099
11558,2016-03-01 00:00:00.000,2,21,1,1399
11558,2016-03-01 00:00:00.000,2,41,1,44.9
11559,2016-07-05 00:00:00.000,24,69,1,2200
11559,2016-07-05 00:00:00.000,24,95,1,1199
11560,2016-05-15 00:00:00.000,5,42,1,32.9
11560,2016-05-15 00:00:00.000,5,50,1,349
